$$$Vapor-Liquid Equilibrium Data Set 2579	
82.033	0.10000	0.80000	0.06500	0.81500	
81.687	0.10000	0.70000	0.06300	0.75300	
77.300	0.20000	0.70000	0.14600	0.74000	
80.100	0.10000	0.60000	0.07100	0.70100	
77.247	0.20000	0.60000	0.16500	0.65800	
75.407	0.30000	0.60000	0.26500	0.62500	
75.874	0.10000	0.50000	0.08200	0.65100	
75.380	0.20000	0.50000	0.18200	0.59300	
75.114	0.30000	0.50000	0.28700	0.53600	
74.941	0.40000	0.50000	0.42000	0.47700	
73.087	0.10000	0.40000	0.09800	0.59300	
72.007	0.20000	0.40000	0.20700	0.51700	
73.581	0.30000	0.40000	0.32400	0.44900	
74.994	0.40000	0.40000	0.44000	0.39000	
76.487	0.50000	0.40000	0.54800	0.35200	
69.808	0.10000	0.30000	0.12200	0.50300	
70.781	0.20000	0.30000	0.24600	0.42500	
71.167	0.30000	0.30000	0.37400	0.35400	
74.301	0.40000	0.30000	0.47400	0.30700	
76.994	0.50000	0.30000	0.58100	0.26800	
80.153	0.60000	0.30000	0.68500	0.22900	
63.728	0.10000	0.20000	0.16300	0.37900	
67.261	0.20000	0.20000	0.29800	0.29800	
69.928	0.30000	0.20000	0.43100	0.25600	
73.661	0.40000	0.20000	0.52500	0.21100	
77.007	0.50000	0.20000	0.62000	0.17800	
80.793	0.60000	0.20000	0.70800	0.15700	
83.140	0.70000	0.20000	0.79800	0.13200	
55.502	0.10000	0.10000	0.23300	0.20400	
61.822	0.20000	0.10000	0.36400	0.16100	
67.874	0.30000	0.10000	0.50400	0.12900	
73.327	0.40000	0.10000	0.58800	0.10600	
77.834	0.50000	0.10000	0.66200	0.09400	
81.793	0.60000	0.10000	0.73500	0.08500	
85.753	0.70000	0.10000	0.80700	0.07300	
88.659	0.80000	0.10000	0.87800	0.05600	
Source	
Susarev M.P.; Zapolskaya M.A.; Vinichenko I.G.: Liquid-Vapor Equilibrium in the System Acetone-Chloroform-Ethanol. Russ.J.Phys.Chem. 39 (1965) 1279-1282	
Source	
