$$$Vapor-Liquid Equilibrium Data Set 2580
62.035	0.50400	0.19800	0.25800	0.25000
62.928	0.40200	0.20000	0.25400	0.23600
63.528	0.30100	0.20000	0.24100	0.22900
63.568	0.19700	0.19900	0.23200	0.22600
62.755	0.09700	0.19900	0.22200	0.22600
50.356	0.80600	0.09800	0.38300	0.18300
57.435	0.70200	0.09900	0.31000	0.14400
60.328	0.60400	0.10000	0.29100	0.12800
61.395	0.50200	0.10000	0.28200	0.11900
62.075	0.40400	0.10000	0.27000	0.11600
62.368	0.30000	0.10000	0.26200	0.11400
62.195	0.19900	0.10000	0.25800	0.11400
61.595	0.09600	0.09900	0.23700	0.12000
Source
Kudryavtseva L.S.; Susarev M.P.: Dampf-Flüssig-Gleichgewicht im System  Ethanol - Chloroform - Hexan  bei Temperaturen 55, 45, 35°C  und  Drucken 760 mmHg. Zh.Prikl.Khim. 36 (1963) 2025-2031
Source
