$$$Vapor-Liquid Equilibrium Data Set 16248	
3	C4H10O	74.123	71-36-3	1-Butanol	
Pressure	303.00	kPa	
T [K]	x1 [mol/mol]	x2 [mol/mol]	y1 [mol/mol]	y2 [mol/mol]	
425.25	0.00000	0.00000	0.00000	0.00000	
393.58	0.00000	1.00000	0.00000	1.00000	
372.35	1.00000	0.00000	1.00000	0.00000	
380.80	0.68360	0.30890	0.78230	0.21530	
382.32	0.63440	0.29360	0.74540	0.21740	
384.21	0.58070	0.27430	0.76030	0.20530	
385.80	0.53240	0.25630	0.73830	0.21630	
387.35	0.48650	0.23470	0.70560	0.21100	
389.51	0.43050	0.21260	0.66310	0.21280	
393.08	0.38200	0.19050	0.60370	0.21840	
395.19	0.27830	0.33780	0.45100	0.38040	
397.48	0.24500	0.30280	0.38660	0.38280	
400.75	0.18900	0.25950	0.34350	0.37180	
401.93	0.21590	0.15490	0.44730	0.23850	
402.99	0.16270	0.22200	0.30180	0.34950	
403.02	0.23010	0.09250	0.49660	0.15700	
405.08	0.14210	0.16930	0.26820	0.30170	
405.10	0.18540	0.09350	0.40140	0.19680	
406.45	0.12100	0.16710	0.22850	0.32600	
408.15	0.17100	0.03270	0.41860	0.09720	
408.76	0.09540	0.13440	0.21630	0.27080	
410.70	0.08210	0.11530	0.20460	0.25530	
413.99	0.06090	0.08440	0.16440	0.21260	
416.51	0.04440	0.06340	0.12900	0.17320	
418.50	0.03380	0.04840	0.09870	0.12840	
Source	
Chen G.-H.; Wang Q.; Ma Z.M.; Yan X.-H.; Han S.-J.: Phase Equilibria at Superatmospheric Pressures for Systems Containing Halohydrocarbon, Aromatic Hydrocarbon, and Alcohol. J.Chem.Eng.Data 40 (1995) 361-366	
Source	
