Zhou Y.; Li S.; Zhai Q.; Jiang Y.; Hu M.: Compositions, Densities, and Refractive Indices for the Ternary Systems Ethylene Glycol + NaCl + H2O, Ethylene Glycol + KCl + H2O, Ethylene Glycol + RbCl + H2O, and Ethylene Glycol + CsCl + H2O at 298.15 K. J.Chem.Eng.Data 55 (2010) 1289-1294	
$$$Density Data Set 44516	
No.	Formula	Molar Mass	CAS Registry Number	Name	
1	C2H6O2	62.068	107-21-1	1,2-Ethanediol	
2	ClNa	58.442	7647-14-5	Sodium chloride	
3	H2O	18.015	7732-18-5	Water	
Temperature	298.150	K	
Density [g/cm3]	x1 [mol/mol]	x2 [mol/mol]	
1.3452	0.031517	0.008309	
1.3482	0.03110	0.016362	
1.3509	0.03050	0.02466	
1.3537	0.03085	0.03223	
1.3564	0.030024	0.04017	
1.3590	0.03041	0.04763	
1.3613	0.029497	0.05503	
1.3642	0.030963	0.06269	
1.3660	0.02907	0.06965	
1.3682	0.029083	0.07668	
1.3640	0.11102	0.007104	
1.3651	0.10938	0.01426	
1.3677	0.10899	0.02110	
1.3697	0.10881	0.027806	
1.3715	0.10701	0.03477	
1.3740	0.10801	0.04146	
1.3750	0.10537	0.04798	
1.3768	0.10486	0.05458	
1.3784	0.10417	0.06076	
1.3800	0.10330	0.06718	
1.3833	0.22357	0.006449	
1.3848	0.22226	0.012153	
1.3858	0.22014	0.017607	
1.3872	0.22000	0.02364	
1.3884	0.21915	0.02948	
1.3899	0.21749	0.03562	
1.3907	0.21572	0.04104	
1.3918	0.21474	0.04657	
1.3929	0.21330	0.05245	
1.3942	0.21219	0.05789	
1.4025	0.39745	0.005259	
1.4040	0.39997	0.010052	
1.4046	0.39685	0.015452	
1.4058	0.41496	0.04172	
1.4060	0.38996	0.024646	
1.4070	0.39078	0.031027	
1.4079	0.39072	0.03505	
1.4075	0.38103	0.03890	
1.4090	0.38608	0.04448	
1.4091	0.38376	0.04953	
1.4216	0.72064	0.003244	
1.4220	0.71759	0.006574	
1.4223	0.71470	0.009732	
1.4225	0.71226	0.012896	
1.4229	0.70955	0.015194	
1.4231	0.70885	0.019084	
1.4232	0.70521	0.022323	
1.4233	0.70180	0.025563	
1.4234	0.70248	0.02829	
1.4242	0.69884	0.032676	
Source	
Zhou Y.; Li S.; Zhai Q.; Jiang Y.; Hu M.: Compositions, Densities, and Refractive Indices for the Ternary Systems Ethylene Glycol + NaCl + H2O, Ethylene Glycol + KCl + H2O, Ethylene Glycol + RbCl + H2O, and Ethylene Glycol + CsCl + H2O at 298.15 K. J.Chem.Eng.Data 55 (2010) 1289-1294	
Source	
Zhou Y.; Li S.; Zhai Q.; Jiang Y.; Hu M.: Compositions, Densities, and Refractive Indices for the Ternary Systems Ethylene Glycol + NaCl + H2O, Ethylene Glycol + KCl + H2O, Ethylene Glycol + RbCl + H2O, and Ethylene Glycol + CsCl + H2O at 298.15 K. J.Chem.Eng.Data 55 (2010) 1289-1294	
